ID,Order ID,Order Date,Total,ASIN,Quantity,Product Name,Insurance_Cats,Insurance_Conf,Insurance_Conf_HL,Gen_Cats,Room
161,112-7357893-7446669,2025-05-14T17:01:37Z,22.25,B0CWRNZ6YR,1,"Stronghero3D PLA 3D Printer PLA Filament 1.75mm,Core Shell Co Extruded Dual Colors,Matte Rock Yellow Brown Red Black,Net Weight 1kg/2.2lb for Ender3 P1S P1P X1C",Other,0,Low,3D printing,Other
162,112-4253326-9767438,2025-05-14T16:58:24Z,20.71,B08BC52P3Y,1,"OVERTURE Rock PETG Filament 1.75mm, Marble PETG Roll 1kg Filament (2.2lbs), Dimensional Accuracy Probability +/- 0.02 mm, Fit Most FDM Printers (Rock White)",Other,0,Low,3D printing,Other
163,111-2975627-9135441,2025-05-13T15:14:42Z,7.41,B07QPNRKXC,1,"2pcs 8.25"" Flexible Extension Tire Valve Adaptor for Universal Cars Truck Motorcycle Bike",Other,0,Low,Tools-other,Other
164,111-5494124-3737042,2025-05-13T15:13:39Z,7.35,B07JGDZKXJ,1,"uxcell Nitrile Rubber O-Rings 22mm OD 15mm ID 3.5mm Width, Metric Nitrile Rubber Sealing Gasket, Pack of 10",Other,0,Low,Repair,Other
165,111-8910305-4297827,2025-05-13T15:12:19Z,3.59,B0D2DBGBL9,1,"ST shengtuo TR414 Snap-in Brass Rubber Tubeless Tire Valve Stems. Fits 0.453""/ 11.3mm+0.4mm Valve Hole Dia, Length 1.93"", Pack of 5",Other,0,Low,Repair,Other
166,111-2349272-3848259,2025-05-09T01:20:09Z,8.42,B0BVGHRKC4,1,"JIATONG 5PCS X Optical Glass Lens Without Edge Dameter 5MM Flat-Convex Lens, Focusing LED Convex Lens (Φ5mm*H2.8*F4.0)",Other,0,Low,Electronics-Components & Prototyping,Other
167,114-9345493-0325819,2025-05-08T22:15:00Z,21.19,B07F912Y2W,1,"KARM Kids Knee Brace - Osgood Schlatter Knee Brace Youth for Kids, Sports, Pain, Arthritis, Patella, Meniscus Tear, MCL, ACL - Adjustable Compression Support for Child, Boys & Girls (Black)",Supporter / brace,72,Low,Other,Bathroom
168,111-2457217-5053007,2025-05-08T00:03:35Z,21.19,B0C3MFHFYF,1,"BULLIANT Tactical Belt for Men, Men Stretch Nylon Web Gift Belt 1.5""-Hiking Rigger Military Work-Quick Release(Black,28""-32"" Waist Adjustable)",Belt - Men's,72,Low,Other,Clothing & Accs - Mens
169,111-2238527-4264204,2025-05-07T13:28:55Z,30.49,B0743S83CS,1,Lee Men's Extreme Motion Athletic Fit Tapered Leg Jean Mega 31W x 30L,Menswear - Men's jeans,54,Low,Other,Clothing & Accs - Mens
170,111-0808120-3612268,2025-05-07T13:26:03Z,29.57,B09GRWFYFV,1,"Amazon Essentials Men's Straight-Fit Stretch Jean, Washed Grey, 30W x 30L",Menswear - Men's jeans,54,Low,Other,Clothing & Accs - Mens
171,114-7204994-5713822,2025-05-06T12:27:38Z,24.33,B00EFJ6JJI,1,"Fox Valley Day ONE 32/40 Formula for Squirrels, Rabbits and Opossums, 16 Ounces",Other,0,Low,Other,Other
172,114-7204994-5713822,2025-05-06T12:27:38Z,13.77,B09Q2WTBFM,1,"Kitten Bottle Feeding Kit, Pet Bottle, Silicone Nipples, 10 FR Feeding Tube, Pet Pill Shooter, Aspirator Bulb, Small Animal Feeding Supplies, for Tiny Animal, Kitten, Puppy, Rabbit, Squirrels",Pet & animal supplies - Enter price,72,Low,Other,Pet Care Items
173,114-4316296-2661826,2025-05-06T12:16:10Z,24.24,B00P141G76,1,"Oxbow Pure Comfort Small Animal Bedding, Odor & Moisture Absorbent Litter for Bunny Litter Box, Dust-Free Bedding for Guinea Pig Cage, Blended Paper, 72 Liter Bag",Pet & animal supplies - Enter price,72,Low,Household-Consumables,Pet Care Items
174,114-4316296-2661826,2025-05-06T12:16:10Z,14.83,B07Z6M4X4L,1,"All-Natural Nesting Material (4 oz.) - 100% Cotton Eco-Friendly Animal Bedding - For Sugar Gliders, Squirrels, Hamsters, Rabbits, Chinchillas, Rats, Mice, Gerbils, Guinea Pigs and Other Small Pets",Pet & animal supplies - Enter price,72,Low,Other,Pet Care Items
175,111-3361920-8105061,2025-05-06T06:03:48Z,16.95,B0C46CDJTT,1,18 Pack Flower Succulent Candle Mold Peony Rose Resin Casting Silicone Molds for Home Decor & Candle Making Wave Spiral Mold,Other,0,Low,Other,Other
176,112-9016788-2377042,2025-05-06T04:53:31Z,196.1,B09C1G4CGR,1,"HDS272S Oscilloscope 2+1CH Digital Handheld Oscilloscope Multiumeter 3 in 1 70MHz Bandwidth 3.5"" LCD Multiumeter OSC+DMM+Waveform Signal Generator for Automobile Maintenance,Power Detection",Multi-meter - Tester,52,Low,Tools-Electronics,Basement - Unfinished
178,111-8829546-6617008,2025-05-05T04:45:15Z,6.24,B07S9KR84S,1,uxcell SW-18010P High Sensitivity Spring Electronic Vibration Sensor Switch 10Pcs,Other,0,Low,Sensor-Modules,Other
179,112-1037797-2645058,2025-05-04T16:00:52Z,10.93,B08H5W33S3,1,AVLIS-CO Pack of 10 TSAL6400 Infrared Emitters 940nm 100ma T-1 3/4 Radial,Other,0,Low,Electronics-Components & Prototyping,Other
180,114-1337974-7565840,2025-05-04T01:20:47Z,21.61,B07YN9TX9W,1,"Howemon White Beeswax Pellets 5 lb 100% Pure and Natural Triple Filtered for Skin, Face, Body and Hair Care DIY Creams, Lotions, Lip Balm and Soap Making Supplies","Makeup - skincare, facecream, facewash, lotions (enter price)",36,Low,Household-Consumables,Bathroom
181,114-1337974-7565840,2025-05-04T01:20:47Z,10.59,B00PMR3QF2,1,"Majestic Pure Fractionated Coconut Oil - Relaxing Massage Oil, Liquid Carrier for Diluting Essential Oils Skin, Lip, Body & Hair Moisturizer Softener 16 fl oz","Makeup - skincare, facecream, facewash, lotions (enter price)",35,Low,Household-Consumables,Bathroom
182,114-1337974-7565840,2025-05-04T01:20:47Z,34.97,B0C6QBPLJJ,1,Xuhal 20 Pairs Cut Resistant Gloves Level 5 Protection Cutting Safety Kitchen Anti Cut Gloves for Kitchen (M),Eye protection,88,High,Tools-other,Basement - Unfinished
183,112-4696947-3475428,2025-05-04T00:10:07Z,7.41,B0D91KWDDY,1,"PurYupearl 2Pcs Black Battery Holder for 3 x 1.5V AAA Batteries Flashlight Torch Flashlights Handheld Flashlights, Size: 53 x 21mm/ 2.1 x 0.83 inch(L*D)",Other,0,Low,Electronics-Components & Prototyping,Other
184,114-6009420-4838656,2025-05-03T16:23:50Z,8.47,B0C6SRS4YH,1,"7PCS Angle Grinder Nut Angle Grinder Wrench Kit 5/8-11 Flange Metal Lock Nut for Compatible with Dewalt Milwaukee Makita193465-4 Metabo Bosch Ryobi Black Decker 4.5"" 5"" Grinder Parts",Wrench set,72,Low,Tools-other,Basement - Unfinished
185,112-3286579-9515428,2025-05-03T15:45:21Z,6.23,B07SBNMNSZ,1,uxcell SW-18020P Ordinary Sensitivity Spring Electronic Vibration Sensor Switch 20 Pcs,Other,0,Low,Sensor-Modules,Other
186,111-8430871-0928258,2025-05-03T13:23:52Z,43.5,B06XNW4SNJ,1,"Dixie Basic 8.5' Light-Weight Paper Plates By GP PRO, White, 500 Count (125 Disposable Plates Per Pack, 4 Packs Per Case), DBP09W",Non-perishable paper / plastic products,72,Low,Household-Consumables,Utility/ Laundry Room
187,112-1377724-0432213,2025-05-03T09:59:28Z,16.81,B00M8ZEALK,1,"Hefty Strong Extra Large Trash Bags, Black, 33 Gallon, 48 Count",Wastebasket / garbage / trash can,72,Low,Household-Consumables,Basement - Unfinished
188,112-9248022-9992238,2025-05-02T02:34:22Z,30.64,B0CTKR5278,1,"Brawny Tear-A-Square Paper Towels, 12 Family Rolls = 30 Regular Rolls, 2X More Durable*, 3 Sheet Sizes, Strong and absorbent extra-large roll",Non-perishable paper / plastic products,72,Low,Household-Consumables,Utility/ Laundry Room
189,112-9478771-0093813,2025-05-01T09:11:09Z,27.29,B0BYMGK7H8,1,CLIF Builders - Variety Pack - Plant Based Protein Bars - Gluten Free - Non-GMO - Low Glycemic - 20g Protein - 2.4 oz. (12 Count),Non-Prescription Supplements - Enter price,31,Low,Snacks,Bathroom
190,112-7267287-8233859,2025-04-28T15:24:57Z,6.34,B06XYNDRGF,1,Gikfun Infrared Diode Led IR Emission and Receiver for Arduino (Pack of 10 Pairs) EK8460,Other,0,Low,Electronics-Components & Prototyping,Other
191,111-4873929-8403442,2025-04-26T19:25:10Z,7.94,B081MSKJJX,1,"ElectroCookie Mini PCB Prototype Board Solderable Breadboard for DIY Electronics, Compatible for Mini Arduino Soldering Projects, Gold-Plated (6 Pack, Multicolor)",Welding - Soldering equipment,72,Low,Electronics-Components & Prototyping,Garage
192,111-5621958-5509804,2025-04-26T05:02:30Z,16.1,B08SQDVY99,1,QIACHIP 3 Sets of 433mhz RF Transmitter and Receiver Module Wireless 4 Channel Output Link Kit Set with 1527 Learning Code for Remote Control,R/C - Remote / Radio controlled toy,44,Low,Electronics-Components & Prototyping,Play Area/Room
194,114-7147749-7505844,2025-04-25T01:39:01Z,79.25,B0841GR2DV,1,Purina Pro Plan Sensitive Skin and Stomach Puppy Food Lamb and Oat Meal Formula - 24 lb. Bag,Dog food (enter price),72,Low,Other,Pet Care Items
195,114-1881628-7353034,2025-04-23T16:08:56Z,28.39,B0DCQY7JNC,1,"CirC Energy Bites - 12 Pack Chocolate Brownie Gluten Free Protein Balls - 10g Protein, Whole Grains, Nuts & Fruit - Portable Healthy Snacks for Adults & Kids, 5 Piece Resealable Packs",Other,0,Low,Snacks,Other
196,112-7750715-7413833,2025-04-23T07:17:18Z,21.13,B0CXW89GC3,1,"360 Count Plastic Silverware Set, 120 Clear Forks, 120 Spoons, 120 Knives, Heavy Duty BPA Free Disposable Plastic Cutlery Set, Premium Clear Plasticware for Party Supplies",Non-perishable paper / plastic products,72,Low,Household-Consumables,Utility/ Laundry Room
198,114-2718139-5974666,2025-04-22T20:29:23Z,55.49,B003KTRT52,1,Pet Lodge® Small Animal Nest | Substitute Natural Burrow or Den | Rabbit Nesting Box | Burrow Box for Small Animals,Small mammal habitat,72,Low,Home Organization,Pet Care Items
199,114-0925255-7144243,2025-04-22T20:29:23Z,14.83,B07Z6M4X4L,1,"All-Natural Nesting Material (4 oz.) - 100% Cotton Eco-Friendly Animal Bedding - For Sugar Gliders, Squirrels, Hamsters, Rabbits, Chinchillas, Rats, Mice, Gerbils, Guinea Pigs and Other Small Pets",Pet & animal supplies - Enter price,72,Low,Other,Pet Care Items
200,111-5951440-1033828,2025-04-22T15:36:59Z,14.82,B0D5D7Q42V,2,ACEBOTT Development Board ESP32 Max V1.0 Compatible with Arduino,Other,0,Low,MCUs-DevBoards,Other
201,111-9877749-2938600,2025-04-22T15:36:22Z,7.41,B0D5D7Q42V,1,ACEBOTT Development Board ESP32 Max V1.0 Compatible with Arduino,Other,0,Low,MCUs-DevBoards,Other
202,114-9964311-7916229,2025-04-22T13:56:19Z,13.77,B07K6W84JR,1,"Jeffers Equine One Man Twitch - Nickel Plated 12 Inch Horse Restraint Tool for Safe Horse Handling, Nose & Neck Twitch, Veterinary Supplies, Equestrian Tools, Barn & Ranch Equipment",Equestrian & horse supplies - Enter price,73,Low,Horse-Equipment,Pet Care Items
203,111-6938528-5963466,2025-04-20T23:52:03Z,13.77,B098JZP81X,1,"4 Pieces Fidget Game Controller Pad, Keychain Fidget for Adults Teens, Mini Handheld Cam Fidget Pad Cube Anxiety and Stress Relief Sensory Toy with 8 Fun Features and Lanyard (Charming Color)",Other,0,Low,Other,Other
204,111-6938528-5963466,2025-04-20T23:52:03Z,10.59,B0DC69M33Y,1,Fidget Toys Adults Sensory Stone: 6 Pack Textured Worry Stone for Autism Kids Calming Down - Fidget Stress Toys for Anxiety Relief - Small Students Prizes Fidget Toys,Other,0,Low,Other,Other
205,111-6938528-5963466,2025-04-20T23:52:03Z,14.83,B0987C3N7M,1,Boxer Gifts Stress Hog Toy - Unique Stress Balls for Adults & Teenagers | Squishy Fidget Toys for Anxiety - Cool Desk Accessories | Cute Hedgehog Gifts & White Elephant for Co-Workers,Other,0,Low,Office Supplies,Other
206,111-6938528-5963466,2025-04-20T23:52:03Z,21.19,B0DDQCPYZH,1,"RingSlingr Lightning Blue Fidget Spinner Toy, Durable, Portable LED Fidget Toy for Young Adults and Kids, Light Up Spinner Toy",Other,0,Low,Other,Other
207,111-8889179-9165005,2025-04-19T23:42:10Z,20.8,B0BPSD16L5,1,"Giklux 45 Pack Tool Box Organizer Tray Divider, Toolbox Desk Drawer Organizer,Garage Organization Storage for Rolling Tool Chest Cart Cabinet Workbench Workshop Small Parts Widget Tool Organizer Black",Tool box,56,Low,Home Organization,Basement - Unfinished
208,111-1660195-3082605,2025-04-19T23:25:59Z,23.31,B0BZYGZ1WJ,1,DECOHS 6 PCS Polyurethane Foam Sheet-16x12x1 Inch Cuttable Foam Inserts for Cases-Packing Foam Pads for Toolbox Camera Storage and Crafts,Other,0,Low,Home Organization,Other
209,114-1106637-7237862,2025-04-19T22:41:07Z,28.39,B0DCRG5WNQ,1,"CirC Energy Bites - 12 Pack Peanut Chocolate Chip Gluten Free Protein Balls - 10g Protein, Whole Grains, Nuts & Fruit - Portable Healthy Snacks for Adults & Kids, 5 Piece Resealable Packs",Other,0,Low,Snacks,Other
210,114-1106637-7237862,2025-04-19T22:41:07Z,28.39,B0DCQY7JNC,1,"CirC Energy Bites - 12 Pack Chocolate Brownie Gluten Free Protein Balls - 10g Protein, Whole Grains, Nuts & Fruit - Portable Healthy Snacks for Adults & Kids, 5 Piece Resealable Packs",Other,0,Low,Snacks,Other
211,114-1106637-7237862,2025-04-19T22:41:07Z,21.27,B0CP4G8R6F,1,"Dawn Powerwash Gain Original Dish Spray, Liquid Dish Soap, Dish Soap Refill, , 1 Starter Kit + 3 Refills, 64 Fl Oz",Non-perishable unopened cleaning supplies - Enter price,37,Low,Household-Consumables,Basement - Unfinished
212,113-4839399-1883453,2025-04-19T00:22:37Z,28.57,B0CTKR5278,1,"Brawny Tear-A-Square Paper Towels, 12 Family Rolls = 30 Regular Rolls, 2X More Durable*, 3 Sheet Sizes, Strong and absorbent extra-large roll",Non-perishable paper / plastic products,72,Low,Household-Consumables,Utility/ Laundry Room
213,111-7231948-1034612,2025-04-18T20:30:38Z,58.68,B0DMKBC1QX,1,"OSBANG Resin Bubble Remover, Remove 99% Bubble in 6-10 Minutes, 95kPa Transparent Vacuum Degassing Chamber, Auto Vent with Digital Display Timer for Epoxy Resin, Resin Jewelry Making, Resin Crafts",Other,0,Low,Tools-Electronics,Other
214,112-2426094-4908263,2025-04-18T11:42:12Z,79.25,B0841GR2DV,1,Purina Pro Plan Sensitive Skin and Stomach Puppy Food Lamb and Oat Meal Formula - 24 lb. Bag,Dog food (enter price),72,Low,Other,Pet Care Items
215,114-1727099-4884218,2025-04-18T02:52:42Z,21.19,B07WJJLFMX,1,"SHARPAL 121N Dual-Grit Diamond Sharpening Stone File Garden Tool Knife Sharpener with Angle Guide Coarse 325 / Extra Fine 1200 Grit for Lawn Mower Blade, Axe, Hatchet, Hedge Shears, Chisels, Drills",Other,0,Low,Tools-other,Other
216,114-1727099-4884218,2025-04-18T02:52:42Z,10.59,B01L8MUHIS,1,"SHARPAL 101N 6-In-1 Pocket Knife Sharpener & Survival Tool, with Fire Starter Ferro Rod, Whistle & Diamond Sharpening Rod, Quickly Repair, Restore and Hone Straight and Serrated Blade",Other,0,Low,Tools-other,Other
217,111-7952107-9065801,2025-04-17T23:52:10Z,14.83,B09N721WQ4,1,"UMEELR 12 Pcs Prefilled Eggs with Insect Animal Building Blocks, Surprise Toys for Kids' Easter Party Favors, Hunting & Basket Stuffers, Classroom Prizes",Building toys - Blocks,72,Low,Other,Play Area/Room
218,111-4656634-8113020,2025-04-17T23:51:53Z,21.19,B09MK8ZHG7,1,"UMEELR 12Pcs Pre Filled Easter Eggs Toys, Dinosaur Skeleton Building Blocks, 12 in 1 Easter Eggs for Kids Easter Egg Hunt, Easter Basket Stuffers Filler, Easter Party Favor Supplies",Building toys - Blocks,72,Low,Other,Play Area/Room
219,111-3452600-7777838,2025-04-17T23:51:09Z,16.95,B09M811PNS,1,"UMEELR 12 Pcs Prefilled Easter Eggs with Ship Building Blocks for Kids, Boys Girls Easter Party Surprise Pirate Ship Toys in Basket Filler, Basket Stuffers",Building toys - Blocks,72,Low,Other,Play Area/Room
220,114-8345638-7168221,2025-04-16T01:37:39Z,25.32,B0D9D5L3B5,1,"rapthor Rechargeable 12V 2600mAh Lithium ion Battery Pack with Charger Compatible with 12V Devices, Bike Light, DIY Project, Radio, Fishing Light,LED Light Strip, CCTV Camera",Car battery charger,92,High,Electronics-Components & Prototyping,Basement - Unfinished
221,111-4605007-2199417,2025-04-15T23:41:45Z,13.77,B07P3MFG5D,1,BOJACK 50 Values 1350 Pcs Resistor Kit 0 Ohm-5.6M Ohm with 1% 1/4W Metal Film Resistors Assortment,Other,0,Low,Electronics-Components & Prototyping,Other
223,114-9716433-2176264,2025-04-15T18:30:22Z,27.02,B0DLKQLD85,1,"10 Pack Animal Barrier Fence, No Dig Garden Decorative Fence Rustproof Metal Defense Fence, Dog Rabbits Blocker Fence for Outdoor Yard, with Cable Ties and Cutting Plier 10.8ft(L) X 17in(H) Black","Arbor, arch, fencing, & trellis",40,Low,Home Organization,Deck/Patio & Yard
224,111-3524979-3954646,2025-04-14T23:36:40Z,21.19,B0D8T53CQ5,1,"ELEGOO 3PCS ESP-32 Development Board USB-C, 2.4GHz Dual Mode WiFi+Bluetooth Dual Core Microcontroller for Arduino IDE, Support AP/STA/AP+STA, CP2102 Chip",Other,0,Low,MCUs-DevBoards,Other
225,114-2637377-7842618,2025-04-14T21:05:15Z,30.42,B0DBWL9WC9,2,"Glade PlugIns Refills Air Freshener, Pet Fresh Scent, Scented and Essential Oils for Home and Bathroom, 0.67 Fl Oz, 5 Count",Non-perishable cleaning supplies,35,Low,Household-Consumables,Utility/ Laundry Room
226,114-2637377-7842618,2025-04-14T21:05:15Z,14.81,B08QG5YJGR,1,"Febreze Plug in Air Freshener, Odor-Fighting Scented Oil Refill, Air Fresheners for Home and Bathroom and Kitchen, Long Lasting for Strong Odors, Unstopables Fresh Scent, 0.87oz Refills, 3 Count",Non-perishable unopened cleaning supplies - Enter price,34,Low,Household-Consumables,Basement - Unfinished
227,114-2637377-7842618,2025-04-14T21:05:15Z,13.95,B08TB82CPT,1,"Febreze Plug In Air Freshener Fade Defy Plugs, Scented Oil Warmer- Pack of 4",Other,0,Low,Household-Consumables,Other
228,114-5077958-5840247,2025-04-14T21:02:54Z,14.82,B0DBWL9WC9,1,"Glade PlugIns Refills Air Freshener, Pet Fresh Scent, Scented and Essential Oils for Home and Bathroom, 0.67 Fl Oz, 5 Count",Non-perishable cleaning supplies,35,Low,Household-Consumables,Utility/ Laundry Room
229,114-8720008-9266662,2025-04-14T13:07:13Z,25.42,B0D2ZQ3KL7,1,DioKiw 3PACK Kids Sunglasses Polarized Youth Baseball Sunglasses Boys Girls Softball Cycling UV400 Protection Goggles,Sunglasses,72,Low,Other,Clothing & Accs - Kids
230,114-4281215-5000222,2025-04-14T11:20:34Z,27.54,B092J8LPWR,2,"Surge Protector Power Strip - 8 Outlets with 4 USB (2 USB C) Charging Ports, Multi Plug Outlet Extender, 5Ft Braided Extension Cord, Flat Plug Wall Mount Desk USB Charging Station for Home Office ETL",Surge protector,82,High,Electronics-Components & Prototyping,Basement - Finished
231,111-9155932-5356259,2025-04-14T00:50:56Z,654.04,B0D99PRLS7,1,"Revopoint POP3 Plus 3D Scanner for 3D Printing, Handheld 3D Printer Scanner 0.04mm Precision, Full-Color Scan for Medium Object, Support for Android/iOS/Win/MacOS, Standard",Other,0,Low,3D printing,Other
232,111-1363852-7078643,2025-04-13T16:36:08Z,10.59,B0C1V8Q93P,1,ALLECIN 24 Values Monolithic Ceramic Capacitor Assortment Kit 10pF 20pF 30pF 47pF 56pF 68pF 100pF 220pF 330pF 680pF 1nF 4.7nF 10nF 47nF 100nF 0.15uF 0.22uF 0.33uF 0.47uF 0.68uF 1uF 2.2uF 4.7uF 10uF,Other,0,Low,Electronics-Components & Prototyping,Other
233,111-7445062-6798603,2025-04-13T04:36:41Z,8.46,B0DG5G478N,1,ALLECIN SN74HC14N Hex Schmitt-Trigger Inverters 2V to 6V 2.54mm SN74HC14 74HC14 SN74 IC Breadboard-Friendly Transistors 2 Volt to 6 Volt DIP-14 (Pack of 20pcs),Other,0,Low,Electronics-Components & Prototyping,Other
234,111-9819768-7996268,2025-04-13T03:49:11Z,6.35,B07Q4F3Y5W,1,BOJACK 1N4148 Switching Diode 200 mA 100 V DO-35 Axial 4148 200 milliamp 100 volt Electronic Silicon Diodes (Pack of 125),Other,0,Low,Electronics-Components & Prototyping,Other
235,111-2476814-4452227,2025-04-11T19:39:24Z,8.25,B07KN7MN9C,1,"VSEER 6Ft 18 Gauge 3 Prong Heavy Duty Universal AC Appliance Replacement Power Supply Cord Cable with Open End, SJT 18AWG US Plug 10A/125V 1250W, Black",Extension cord,51,Low,Electronics-Components & Prototyping,Basement - Unfinished
236,111-9430067-0057061,2025-04-11T04:31:34Z,6.94,B015TRZTFY,1,Texas Instruments NE555P IC Single Precision Timer (Pack of 12),Other,0,Low,Electronics-Components & Prototyping,Other
237,114-4599516-9944250,2025-04-09T13:37:43Z,35.93,B0BVLY43KJ,1,ZENOTTIC Polarized Sunglasses for Men Lightweight TR90 Frame UV400 Protection Square Sun Glasses,Eye protection,88,High,Other,Basement - Unfinished
238,114-4599516-9944250,2025-04-09T13:37:43Z,16.95,B08RMY7PBJ,1,"A-KARCK Food Reciprocating Saw Blades for Frozen Meat 6 Pack, Unpainted Stainless Steel Saw Blades for Food Cutting Included 9"" and 12""",Saw / Trimmer blade,50,Low,Tools-other,Basement - Unfinished
239,114-4599516-9944250,2025-04-09T13:37:43Z,14.39,B0CRYYPNHJ,1,MEETSUN Polarized Sports Sunglasses for Women Men Driving Running Cycling Fishing Sun Glasses UV400 Protection Black Frame-Pink Mirror Lens,Sunglasses,72,Low,Other,Clothing & Accs - Kids
240,112-9324509-3887466,2025-04-09T03:27:32Z,10.59,B098X43NQ6,1,"No Clean Soldering Pen and Solder Remover Wick, 0.1 Inch Wide and 59 Inch Long, Solder Braid Wick Liquid Flux for Electronics Welding Repair Tabbing Wire Maintenance",Welding - Soldering equipment,72,Low,Tools-Electronics,Garage
241,114-9357194-0212266,2025-04-08T01:11:02Z,16.94,B077MLRYNN,2,"Achiou Winter Gloves, Glove for Men Women, Upgraded Touch Screen Texting Warm Running with Thermal Soft Knit Lining",Gloves or mittens - Men's,72,Low,Other,Clothing & Accs - Mens
242,114-9357194-0212266,2025-04-08T01:11:02Z,19.05,B09C65HX9Y,3,OOPOR Winter Warm Cycling Kids Gloves - Cold Weather Thermal Running Ski Bike Black Mittens Aged 4-12 Boys Girls S,Gloves or mittens - Children's/kid's,72,Low,Other,Clothing & Accs - Kids
243,114-3768999-0687411,2025-04-07T21:00:10Z,20.34,B09NLM6756,1,"Youper Youth Brief w/Soft Athletic Cup, Boys Underwear w/Baseball Cup (2-Pack) (Black, Small)",Underwear - Children's/kid's,72,Low,Other,Clothing & Accs - Kids
