ID,items,date,Real Total,category
1,Fisher-Price Little Superstar Step N' Play Piano; ,2013-12-30,109.99,Other
165,Brightest Headlamp on Amazon - Waterproof - Comfortable - Adjustable - Zoomable - Slick - Lightweight - FREE WARRANTY - Suitable for Biking / Running; ,2014-10-27,24.22,Tools-Electronics
166,"Trend Lab CribWrap Fleece Rail Cover for Long Rail, Brown, Wide; Starting Small Monkey Novelty Hamper in Brown,  18 x 11 x 24; ",2014-10-21,30.93,Home Organization
166,"Trend Lab CribWrap Fleece Rail Cover for Long Rail, Brown, Wide; Starting Small Monkey Novelty Hamper in Brown,  18 x 11 x 24; ",2014-10-21,30.93,Household-Consumables
167,3D Fiber Lashes; ,2014-10-16,10.67,Other
168,"BESDATA Car Cassette Adapters for iPod, iPad, iPhone, MP3, Mobil Device, 3 Feet Long Cable 3.5mm Male and 2.5mm Male Adapter, Black - KD100; ",2014-10-14,7.99,Computer Accesories
169,"Munchkin Click LockDeluxe Snack Catcher, Blue/Green, 2-Count; Evenflo Soft and Wide Gate; Mommy's Helper Toilet Seat Lid-Lok; Cosmos 2 PCS Snail Shaped Door Stop Finger Pinch Guard for Baby/Child (D136-Green); Munchkin XTRAGUARD 2 Count Dual Action Multi Use Latches, Pack of 4 (8 Count); ",2014-10-14,76.6,Baby-Diapers
170,"Gaia Herbs Passionflower, 60 Liquid Phyto-Capsules; ",2014-10-06,12.49,Other
171,Allegra K Women Scoop Neck Long Sleeve Colorblock Patchwork Slim Fit Tunic Shirt; ,2014-10-06,13.97,Other
172,Heather Stripe Power Flex Pant Black/Neon Fuchsia Htr Stripe L; ,2014-10-06,24.98,Other
173,"Panasonic RPHJE120V In-Ear Headphone, Violet; ",2014-10-06,7.99,Computer Accesories
174,"TP-LINK TL-WA850RE 300Mbps Universal Wi-Fi Range Extender, Repeater, Wall Plug design, One-button Setup, Smart Signal Indicator; ",2014-10-02,28.56,Computer Parts
175,"Intex Play Box Pool for Ages 1-3, 33.5"" x 33.5"" x 9"", Color - Pink; ",2014-10-02,12.25,Other
176,"NUK Gerber GraduatesFun Grips Hard Spout Sippy Cups, Boy, 10 Ounce, 4-Count; Knocker Mens Plain Dress Socks Black 12 Pairs Size 10-13; Yookidoo Flow 'N' Fill Spout; ",2014-10-01,51.12,Baby-Diapers
176,"NUK Gerber GraduatesFun Grips Hard Spout Sippy Cups, Boy, 10 Ounce, 4-Count; Knocker Mens Plain Dress Socks Black 12 Pairs Size 10-13; Yookidoo Flow 'N' Fill Spout; ",2014-10-01,51.12,Other
177,"Maidenform Women's Dream Collection Boy Short Panty, Black,8; Maidenform Women's Dream Collection Boy Short Panty, Body Beige,7; ",2014-09-30,12.82,Other
178,"Franklin Sports Marvel Spider-Man Rubber 5"" Playground Ball; ",2014-09-29,14.2,Other
179,"The First Years Snack Bowl, Monsters Inc; Green Eats 2 Pack Tumblers, Green; Duck Brand 1265013 Colored Duct Tape, Black, 1.88-Inch by 20 Yards, Single Roll; Tipi Toe Women's 12-Pack No Show Athletic Socks SP13 Multi-Color; Scotch Heavy Duty Shipping Packaging Tape, 1.88 Inch x 800 Inch, Clear; Doidy Cup - Blue color; ",2014-09-29,48.75,Baby-Diapers
179,"The First Years Snack Bowl, Monsters Inc; Green Eats 2 Pack Tumblers, Green; Duck Brand 1265013 Colored Duct Tape, Black, 1.88-Inch by 20 Yards, Single Roll; Tipi Toe Women's 12-Pack No Show Athletic Socks SP13 Multi-Color; Scotch Heavy Duty Shipping Packaging Tape, 1.88 Inch x 800 Inch, Clear; Doidy Cup - Blue color; ",2014-09-29,48.75,Household-Consumables
179,"The First Years Snack Bowl, Monsters Inc; Green Eats 2 Pack Tumblers, Green; Duck Brand 1265013 Colored Duct Tape, Black, 1.88-Inch by 20 Yards, Single Roll; Tipi Toe Women's 12-Pack No Show Athletic Socks SP13 Multi-Color; Scotch Heavy Duty Shipping Packaging Tape, 1.88 Inch x 800 Inch, Clear; Doidy Cup - Blue color; ",2014-09-29,48.75,Other
179,"The First Years Snack Bowl, Monsters Inc; Green Eats 2 Pack Tumblers, Green; Duck Brand 1265013 Colored Duct Tape, Black, 1.88-Inch by 20 Yards, Single Roll; Tipi Toe Women's 12-Pack No Show Athletic Socks SP13 Multi-Color; Scotch Heavy Duty Shipping Packaging Tape, 1.88 Inch x 800 Inch, Clear; Doidy Cup - Blue color; ",2014-09-29,48.75,Tools-Electronics
180,"Imixcity Womens Chiffon Crew Neck Blouse (XXL, Black); ",2014-09-29,12.16,Other
181,"Kids Play Tent, Play Ground, Room, Child Tunnel New Play Hut. Inside - Outside.; ",2014-09-25,50.59,Other
182,"Sealed Air Bubble Wrap Cushioning Material, 3/16 Inch Thick, 12 Inches x 30 Feet (19338); ",2014-09-24,6.33,Repair
183,Fruit and Vegetable Basket: Pretend Play Toy Foods for Children's Kitchen (25 Piece); ,2014-09-24,25.76,Other
184,Basic Fun Fisher Price Milk Wagon; ,2014-09-22,14.99,Other
185,Women's The North Face Half Dome Hoodie TNF Black/Mint Blue Multi Size X-Large; ,2014-09-22,45.0,Other
186,"Midwest Products Kids Stepping Stone Kit, 6-Pack; ",2014-09-22,95.98,Other
187,Safety 1st Baby On Board Tot-A-Long 2 Pack Color May Very; ,2014-09-21,8.6,Baby-Diapers
188,"Safety 1st Finger Pinch Guard, 2 Count; ",2014-09-18,12.86,Baby-Diapers
189,Evenflo Position & Lock Tall Gate; ,2014-09-16,14.76,Baby-Diapers
190,"LeapFrog Chat and Count Cell Phone, Scout; VTech Click & Count Remote, Black; ",2014-09-15,20.63,Other
191,TERRO PreFilled Liquid Ant Killer II Baits 6 Pack T300; ,2014-09-14,6.49,Cleaning-Supplies
192,"TAT Fly Paper, 8Pk Fly Paper Ribbon; ",2014-09-14,6.19,Cleaning-Supplies
193,TERRO 2-Pack Fruit Fly Trap; ,2014-09-14,13.43,Cleaning-Supplies
194,"Kiddie Pool - Intex - Inflatable Crystal Blue Swimming Pool For Children (45in X 10in); Bye Bye Fruit Fly; Carter's Baby-Boys Infant 3 Pack Striped Character Computer Socks, Multi, 12-24 Months; ",2014-09-14,31.35,Baby-Diapers
194,"Kiddie Pool - Intex - Inflatable Crystal Blue Swimming Pool For Children (45in X 10in); Bye Bye Fruit Fly; Carter's Baby-Boys Infant 3 Pack Striped Character Computer Socks, Multi, 12-24 Months; ",2014-09-14,31.35,Cleaning-Supplies
194,"Kiddie Pool - Intex - Inflatable Crystal Blue Swimming Pool For Children (45in X 10in); Bye Bye Fruit Fly; Carter's Baby-Boys Infant 3 Pack Striped Character Computer Socks, Multi, 12-24 Months; ",2014-09-14,31.35,Other
195,Lace Kenzola Kids 12-pair Cute Pattern Cotton Quarter Socks for Boys (anti-slip 1 to 3 Years Old); ,2014-09-14,16.98,Baby-Diapers
196,TERRO Fruit Fly Trap T2500; ,2014-09-11,10.96,Cleaning-Supplies
197,Power Flex Capri 22 Inch Black L; ,2014-09-11,18.99,Other
198,"Asics Women's 2-in-1 Short, Large, Black; ASICS Women's 2-N-1 Shorts, Steel, X-Large; ",2014-09-11,25.3,Other
199,"NUK Gerber GraduatesFun Grips Trainer Cups, Boy, 7 Ounce, 4-Count; ",2014-09-07,12.99,Baby-Diapers
200,"Levi's Women's 515 Capri, Rinse Blue, 12; ",2014-09-07,29.98,Other
201,"MAM Learn to Brush Set, Blue, 6 Plus Months; ",2014-09-06,8.34,Baby-Diapers
202,The Learning Journey Jumbo the Jet Shape Sorter Remote Control Airplane; ,2014-09-06,21.05,Other
203,"Lollaland Lollacup, Good Green; Lollaland Lollacup, Brave Blue; The First Years Take & Toss Straw Cups, 10 Ounce, 4 Pack; Munchkin Cleaning Brush Set; Norpro 18 by 24-Inch Microfiber Dish Drying Mat, Cream; Old Spice Fresh Collection Zanzibar Men's Invisible Solid Anti-Perspirant & Deodorant 2.6 Ounce; ",2014-09-05,61.57,Baby-Diapers
203,"Lollaland Lollacup, Good Green; Lollaland Lollacup, Brave Blue; The First Years Take & Toss Straw Cups, 10 Ounce, 4 Pack; Munchkin Cleaning Brush Set; Norpro 18 by 24-Inch Microfiber Dish Drying Mat, Cream; Old Spice Fresh Collection Zanzibar Men's Invisible Solid Anti-Perspirant & Deodorant 2.6 Ounce; ",2014-09-05,61.57,Cleaning-Supplies
203,"Lollaland Lollacup, Good Green; Lollaland Lollacup, Brave Blue; The First Years Take & Toss Straw Cups, 10 Ounce, 4 Pack; Munchkin Cleaning Brush Set; Norpro 18 by 24-Inch Microfiber Dish Drying Mat, Cream; Old Spice Fresh Collection Zanzibar Men's Invisible Solid Anti-Perspirant & Deodorant 2.6 Ounce; ",2014-09-05,61.57,Household-Consumables
204,"Warner's Women's No Wedgies No Worries Hi Cut Brief Panty, Rich Black, X-Large; Warner's Women's No Pinching No Problems Lace Hi-Cut Brief Panty, Rich Black, Large; ",2014-08-28,14.98,Other
205,"Whetstone Cutlery The Brute Super Machete (Black, 22.75-Inch Long); ",2014-08-27,21.99,Tools-other
206,"Tommee Tippee Explora Insulated Drinking Cup, 9 Ounce, 2 Count; ",2014-08-26,13.48,Baby-Diapers
207,My First Touch  &  Feel Picture Cards: Animals (MY 1ST T&F PICTURE CARDS); My First Body Board Book (My 1st Board Books); My First Touch & Feel Picture Cards: First Words (MY 1ST T&F PICTURE CARDS); ,2014-08-25,15.72,Other
208,"Adidas Women's Ultimate Short Sleeve Tee, Vivid Berry, Large; ",2014-08-25,21.98,Other
209,"Stretch Gaucho Pants with Banded Waist from Hot Fash Pants - SALEEN Black; Stretch Gaucho Pants with Banded Waist from Hot Fash Pants - SALEEN (Large, Navy); ",2014-08-25,59.93,Other
210,"North States Superyard Play Yard, Colorplay, 8 Panel; ",2014-08-12,79.99,Baby-Diapers
211,Under Armour Women's HeatGearÃÂ® Sonic Printed Capri Large Caspian; ,2014-08-11,42.39,Other
212,"Evenflo Position and Lock Wood Gate, Tan; ",2014-08-07,10.0,Baby-Diapers
213,Munchkin XTRAGUARD 2 Count Dual Action Multi Use Latches (Pack of 2); ,2014-08-06,13.0,Baby-Diapers
214,"Mighty Mutz Pet Lounger, Sheepskin Inner with Tan Nylon Outside, X-Large, Tan; ",2014-08-05,39.99,Other
215,"8in1 Safe Guard Canine Dewormer for Dogs 6 Weeks and Older, 2-Gram Pouches, Pack of 3; ",2014-08-03,22.26,Other
216,Avent Spout Cup - Boy - 7 oz - 2 ct; ,2014-08-03,9.78,Baby-Diapers
217,Pin-X Chewable Tablets - 12 Each; ,2014-08-03,22.78,Other
218,Tarzan; ,2014-07-28,7.99,Other
219,"Puma Golf NA Women's Novelty Graphic Shorts, Black/White, 12; ",2014-07-25,35.58,Other
220,"Trophy Ridge Sharp Shooter Sight; Neet Suede Shooting Glove, M; ",2014-07-24,30.96,Tools-Farm
221,Buffalo Fiberglass Arrows 31Inch for Recurve and Compound Bow with Replacement Screw-In Target Practice Point(1 Dozen); ,2014-07-24,32.48,Tools-Farm
222,"Puma Golf NA Women's Novelty Graphic Shorts, Ceri Beetroot Purple, 14; ",2014-07-23,54.45,Other
223,Little Tikes Cozy Truck; ,2014-07-21,139.88,Other
224,Dreambaby Microwave Oven Safety Lock Childproof Door Locks Baby Appliances New; ,2014-07-20,6.99,Baby-Diapers
225,"Fisher-Price Two-Grip Travel Sippy Cup Soft Spout, Small, 2-Count; Munchkin XTRAGUARD 2 Count Dual Action Multi Use Latches; Safety 1st Oven Front Lock; Tommee Tippee Explora Feeding Spoons 5k - Girls 7m; ",2014-07-20,30.62,Baby-Diapers
226,"Pure Green Coffee Bean Extract with Pure Svetol Coffee Beans Dietary Supplement and 50% Chlorogenic Acids As Seen on Dr. Oz, Formulated Especially for Launching Your Green Coffee Bean Diet - Premium Quality - Fully Guaranteed By Manga Naturals; ",2014-07-15,23.94,Other
227,Baby Einstein Sea Dreams Soother; ,2014-07-14,42.99,Baby-Diapers
228,North States Superyard 3 in 1 Metal Gate; ,2014-07-10,110.0,Baby-Diapers
229,Safety 1st 5 Count Stove Knob Covers; ,2014-07-09,8.07,Baby-Diapers
230,Safety 1st Railnet; ,2014-07-09,22.94,Baby-Diapers
231,Safety 1st Double Touch Plug and Outlet Cover - 4 Pack; Safety 1st Power Strip Cover; ,2014-07-08,15.84,Baby-Diapers
232,"Kidco Outlet Plug Cover, 2-Pack; ",2014-07-08,13.46,Baby-Diapers
233,Safety 1st Adapter and Plug Cover - 2 Pack; ,2014-07-08,6.81,Baby-Diapers
234,Turtle Family Bath Sets(set of 4) - Floating Bath Tub Toy; Nuby Octopus Bath Time Toss; ,2014-07-03,15.06,Baby-Diapers
235,Caterpillar Tunnel- Indoor/Outdoor Pop Up Tunnel; ,2014-06-30,20.51,Baby-Diapers
236,"Sleep Master Platform Metal Bed Frame/Mattress Foundation, Twin; ",2014-06-26,81.15,Other
237,"Bell 16-Inch Universal Inner Tube, Width Fit Range 1.75-Inch to 2.25-Inch, Black; ",2014-06-25,6.78,Tools-other
238,DynastyMattress New Cool Breeze 12-Inch GEL Memory Foam Mattress-Twin Size; ,2014-06-24,269.0,Other
239,"NUK Gerber GraduatesFun Grips Trainer Cups, Boy, 7 Ounce, 4-Count; Coupler Attachment - InStep & Schwinn Bike Trailers; ",2014-06-23,26.42,Baby-Diapers
239,"NUK Gerber GraduatesFun Grips Trainer Cups, Boy, 7 Ounce, 4-Count; Coupler Attachment - InStep & Schwinn Bike Trailers; ",2014-06-23,26.42,Tools-other
240,Innova Disc Golf Driver Set - 6 Disc Bundle with FREE Mini Marker Disc (DX - Disc Colors Vary); ,2014-06-22,49.99,Other
241,Intex Swim Center Family Pool (Colors and Styles May Vary); ,2014-06-15,29.99,Other
242,Vera Bradley Lanyard Jazzy Blooms; ,2014-06-11,9.48,Other
243,"Clif Bar Coconut Chocolate Chip, 12 Count; Clif Bar Energy Bar, White Chocolate Macadamia Nut, 2.4-Ounce Bars, 12 Count; Vera Bradley Zip ID Case in Jazzy Blooms; Lambert Kay Evict Double Strength Liquid Wormer for Puppies and Dogs, 2-Ounce; ",2014-06-08,52.44,Other
243,"Clif Bar Coconut Chocolate Chip, 12 Count; Clif Bar Energy Bar, White Chocolate Macadamia Nut, 2.4-Ounce Bars, 12 Count; Vera Bradley Zip ID Case in Jazzy Blooms; Lambert Kay Evict Double Strength Liquid Wormer for Puppies and Dogs, 2-Ounce; ",2014-06-08,52.44,Snacks
244,"Luvable Friends Boys Plaid Sandal, Tan; Boy's Casual Sandal, Black, 12-18 Months; ",2014-06-03,12.97,Other
245,"Skip Hop Giraffe Safari Stroller Toy, Turtle; Barin Toys Wooden Teether Sticks; ",2014-06-02,20.5,Baby-Diapers
246,"KONG ZoomGroom, Dog Grooming Brush, Raspberry; ",2014-05-30,5.99,Other
247,"Trend Lab Fleece CribWrap Rail Covers for Crib Sides (Set of 2), Brown, Wide; ",2014-05-23,21.38,Baby-Diapers
248,"Trend Lab CribWrap Fleece Rail Cover for Long Rail, Sage, Wide; ",2014-05-22,19.99,Baby-Diapers
249,How to Raise the Perfect Dog: Through Puppyhood and Beyond; ,2014-05-21,8.48,Other
250,"NUK Active Silicone Spout Learning Cup, Blue Turtle, 10-Ounce; NUK Disney Winnie the Pooh 10 Ounces Active Cup Silicone Spout, 12+ Months; ",2014-05-20,25.2,Baby-Diapers
251,20x One Step (Hcg) Pregnancy Test Strips; ,2014-05-10,11.99,Other
252,"TotalMount - ROKU MOUNTING KIT - Newest Version (Compatible with Roku 3, Roku 2, Roku 1, and Roku LT); ",2014-05-07,13.99,Electronics-Components & Prototyping
253,Cable Matters 270 Degree HDMI Male to Female Adapter; Roku 3500R Streaming Stick (HDMI) (2014); ,2014-05-05,54.49,Electronics-Components & Prototyping
254,Generic Hdmi Right Angle Adapter Male to Female; ,2014-05-05,1.52,Electronics-Components & Prototyping
255,Baby Kids Playpen 8 Panel Play Center Safety Yard Pen (Jbw-8 Model); ,2014-05-04,121.68,Baby-Diapers
256,Google Chromecast HDMI Streaming Media Player; ,2014-05-03,35.0,Electronics-Components & Prototyping
257,"Cheetah Mounts APTMM2B Flush Tilt (1.3"" Profile) TV Wall Mount Bracket for 32-65 inch LED, LCD and Plasma Flat Screen TVs Up To VESA 684x400 and 165lb; ",2014-04-30,28.69,Electronics-Components & Prototyping
258,Hohner Kids / Pair of Maracitos (Colors Vary); ,2014-04-30,9.49,Other
259,Fisher-Price Laugh and Learn Click'n Learn Remote; Fisher-Price Laugh & Learn Love to Play Puppy; Marshall Pet Products Pop-N-Play Ball Pack; ,2014-04-30,30.39,Baby-Diapers
259,Fisher-Price Laugh and Learn Click'n Learn Remote; Fisher-Price Laugh & Learn Love to Play Puppy; Marshall Pet Products Pop-N-Play Ball Pack; ,2014-04-30,30.39,Other
260,"Playtex VentAire Bubble Free Silicone Feeding Nipples, Stage 2 Fast Flow - 4 Pack; ",2014-04-30,9.49,Baby-Diapers
261,Duracell Procell AA 24 Pack PC1500BKD09; ,2014-04-30,11.47,Electronics-Components & Prototyping
262,Philips OEM PHI/334 Mitsubishi 915B441001 DLP Replacement Lamp with Housing; ,2014-04-29,84.15,Electronics-Components & Prototyping
263,6-Way Swimming Pool & Spa Chemical Test Strips; ,2014-04-29,19.53,Cleaning-Supplies
264,"Splash Pools 14325 4-to-12-Foot Three Section Aluminum Pool Pole; Safety 1st Fingertip Toothbrush and Case; Nuby Wacky Teething Ring; Swimline 8040 Professional Heavy Duty Deep-Bag Pool Rake, Blue; ",2014-04-28,31.74,Baby-Diapers
264,"Splash Pools 14325 4-to-12-Foot Three Section Aluminum Pool Pole; Safety 1st Fingertip Toothbrush and Case; Nuby Wacky Teething Ring; Swimline 8040 Professional Heavy Duty Deep-Bag Pool Rake, Blue; ",2014-04-28,31.74,Household-Consumables
264,"Splash Pools 14325 4-to-12-Foot Three Section Aluminum Pool Pole; Safety 1st Fingertip Toothbrush and Case; Nuby Wacky Teething Ring; Swimline 8040 Professional Heavy Duty Deep-Bag Pool Rake, Blue; ",2014-04-28,31.74,Tools-other
265,"Munchkin Click Lock 2 Count Sippy Cup, 9 ounce; Little Tikes Easy Store Junior Play Table; ",2014-04-24,55.87,Baby-Diapers
265,"Munchkin Click Lock 2 Count Sippy Cup, 9 ounce; Little Tikes Easy Store Junior Play Table; ",2014-04-24,55.87,Other
266,"Nuby Super Spout Easy Grip, Red and Blue, 6 Plus Months, 2 Count; ",2014-04-23,7.99,Baby-Diapers
267,"i play. Baby-Boys Infant Classic Flap Sun Protection Hat, Royal Hibiscus, Infant/6-18 Months; i play. Baby-Boys Infant Classic Flap Sun Protection Hat, Lime Sealife, Infant/6-18 Months; ",2014-04-21,25.98,Other
268,Skylanders SWAP Force Starter Pack - Nintendo Wii; ,2014-04-15,32.49,Other
269,"BABYBJORN Soft Bib 2 Pack - Red/Blue; MAM 2 Pack Trends Silicone Pacifier, 6 Months, Colors May Vary; Desitin Diaper Rash Ointment - 16 oz.; Liberty P604AEC-W-C 96mm Plastic Cabinet Hardware Handle Wire Pull; ",2014-04-07,52.46,Baby-Diapers
269,"BABYBJORN Soft Bib 2 Pack - Red/Blue; MAM 2 Pack Trends Silicone Pacifier, 6 Months, Colors May Vary; Desitin Diaper Rash Ointment - 16 oz.; Liberty P604AEC-W-C 96mm Plastic Cabinet Hardware Handle Wire Pull; ",2014-04-07,52.46,Home Organization
270,Star Boss 165-170g; ,2014-04-06,15.49,Snacks
271,Dewalt DPG55-11C Clear Anti-Fog Protective Safety Glasses with Dual-Injected Rubber Frame and Temples; ,2014-04-03,7.94,Tools-other
272,Solid Color Toddler Boys 11 Inch Zipper Tie - Turquoise; Solid Color Toddler Boys 11 Inch Zipper Tie - Olive Green; ,2014-04-02,18.94,Other
273,"Kids Preferred Puff, The Magic Dragon: Jack in The Box; ",2014-03-30,20.21,Snacks
274,"JJ Cole Original Toddler Bundleme, Graphite, Toddler; ",2014-03-26,61.28,Other
275,"Baby Buddy Secure-A-Toy, Navy/Blue; Baby Banz Retro Banz Oval Baby Sunglasses, Midnight Black, 0-2 Years; ",2014-03-25,41.97,Baby-Diapers
275,"Baby Buddy Secure-A-Toy, Navy/Blue; Baby Banz Retro Banz Oval Baby Sunglasses, Midnight Black, 0-2 Years; ",2014-03-25,41.97,Other
276,"3M Scotch Transparent Duct Tape, 1.88-Inch by 20-Yard (2120-A); Tadpoles 36 Sq Ft ABC Floor Mat, Blue/Brown; ",2014-03-18,46.85,Household-Consumables
276,"3M Scotch Transparent Duct Tape, 1.88-Inch by 20-Yard (2120-A); Tadpoles 36 Sq Ft ABC Floor Mat, Blue/Brown; ",2014-03-18,46.85,Repair
277,Taylor 7506 Glass and Chrome Digital Scale; ,2014-03-15,20.0,Household-Consumables
278,"Sesame Street Inflatable Bathtub, Blue/White; ",2014-03-12,11.81,Baby-Diapers
279,The Art of CureTM *SAFETY KNOTTED* - Mixed Colors - Certified Baltic Amber Baby Teething Necklace - w/The Art of CureTM Jewelry Pouch (SHIPS AND SOLD IN THE USA); ,2014-03-10,19.99,Other
280,"BreathableBaby Soft Mesh Blanket, Blue; ",2014-03-10,17.96,Baby-Diapers
281,"Under Armour Women's UA Fly-By Compression Capri Large Black; Munchkin Click Lock Fresh Food Freezer Pops; OXO Tot Baby Food Freezer Tray, White/Green; ",2014-03-10,59.69,Baby-Diapers
281,"Under Armour Women's UA Fly-By Compression Capri Large Black; Munchkin Click Lock Fresh Food Freezer Pops; OXO Tot Baby Food Freezer Tray, White/Green; ",2014-03-10,59.69,Other
282,SquareTrade 2-Year PC Peripherals Protection Plan ($150-$175); ,2014-03-09,,Other
283,WD My Cloud 3TB Personal Cloud Storage - NAS (WDBCTL0030HWT-NESN); ,2014-03-09,169.99,Computer Parts
284,[Award winning] Kidsme Food Feeder (Large size); ,2014-03-04,13.25,Baby-Diapers
285,"Gerber Baby-boys  2 Pack Thermal Blanket, Blue, One Size; Thayer - Witch Hazel Toner-Rose Petal Alc.Fr, 12 fl oz liquid; ",2014-02-25,35.97,Baby-Diapers
285,"Gerber Baby-boys  2 Pack Thermal Blanket, Blue, One Size; Thayer - Witch Hazel Toner-Rose Petal Alc.Fr, 12 fl oz liquid; ",2014-02-25,35.97,Household-Consumables
286,"Playtex 3 Pack VentAire Standard Bottles, 9 Ounce; ",2014-02-24,12.39,Baby-Diapers
287,10 Neodymium Magnets 1/2 x 1/8 inch Disc N48; ,2014-02-10,7.89,Electronics-Components & Prototyping
288,Lube-N-Walk Treadmill Lubrication Kit; ,2014-02-07,25.69,Repair
289,"Met-Rx Active Man Daily, 90 Count; ",2014-02-06,16.69,Household-Consumables
290,"Luvable Friends 4-pack Water Resistant Bibs with Pocket, Blue; ",2014-02-05,10.97,Baby-Diapers
291,Baby Kids Playpen 8 Panel Play Center Safety Yard Pen (Jbw-8 Model); ,2014-02-01,129.95,Baby-Diapers
292,Infantino Activity Triangle; ,2014-01-31,11.97,Baby-Diapers
293,Bright Starts Clack and Slide Activity Ball; ,2014-01-31,9.99,Baby-Diapers
